Fall 2013,Literature in English:  Late-17th Through Mid-19th Centuries,English 45B,2,"Blanton,C.","The Major Works, including The Prelude"
Fall 2013,Literature in English:  Mid-19th Through the 20th Century,English 45C,1,"Falci,Eric",Selected Poems
Fall 2013,Literature in English:  Mid-19th Through the 20th Century,English 45C,1,"Falci,Eric",The Sound and the Fury
Fall 2013,Literature in English:  Mid-19th Through the 20th Century,English 45C,1,"Falci,Eric",Their Eyes Were Watching God
Fall 2013,Literature in English:  Mid-19th Through the 20th Century,English 45C,1,"Falci,Eric",Dubliners
Fall 2013,Literature in English:  Mid-19th Through the 20th Century,English 45C,1,"Falci,Eric",Mrs. Dalloway
Fall 2013,Literature in English:  Mid-19th Through the 20th Century,English 45C,2,"Goble,Mark",Heart of Darkness
Fall 2013,Literature in English:  Mid-19th Through the 20th Century,English 45C,2,"Goble,Mark",The Sound and the Fury
Fall 2013,Literature in English:  Mid-19th Through the 20th Century,English 45C,2,"Goble,Mark",The Portrait of a Lady
Fall 2013,Literature in English:  Mid-19th Through the 20th Century,English 45C,2,"Goble,Mark",Lolita
Fall 2013,Literature in English:  Mid-19th Through the 20th Century,English 45C,2,"Goble,Mark",The Crying of Lot 49
Fall 2013,Literature in English:  Mid-19th Through the 20th Century,English 45C,2,"Goble,Mark",Mrs. Dalloway
Fall 2013,Sophomore Seminar:  The Coen Brothers: High and Low Culture,English 84,1,"Bader,Julia",Interpreter of Maladies
Fall 2013,Anglo-Saxon England,English 105,1,"Thornbury,Emily",The Ecclesiastical History of the English People
Fall 2013,Anglo-Saxon England,English 105,1,"Thornbury,Emily",The Anglo-Saxons
Fall 2013,Anglo-Saxon England,English 105,1,"Thornbury,Emily",The Age of Bede
Fall 2013,Anglo-Saxon England,English 105,1,"Thornbury,Emily",Beowulf: A New Verse Translation (bilingual edition)
Fall 2013,Anglo-Saxon England,English 105,1,"Thornbury,Emily",Alfred the Great
Fall 2013,Shakespeare,English 117B,1,"Nelson,Alan",The Complete Works (edited by Bevington)
Fall 2013,Shakespeare,English 117S,1,"Marno,David",The Norton Shakespeare
Fall 2013,The Romantic Period,English 121,1,"Savarese,John",Persuasion
Fall 2013,The Romantic Period,English 121,1,"Savarese,John","Longman Anthology of British Literature, Vol. 2A: The Romantics and Their Contemporaries (Fifth Edition)"
Fall 2013,The Victorian Period,English 122,1,"Lavery,Jos",Sartor Resartus
Fall 2013,The Victorian Period,English 122,1,"Lavery,Jos",Alice's Adventures in Wonderland and Through the Looking-Glass
Fall 2013,The Victorian Period,English 122,1,"Lavery,Jos",North and South
Fall 2013,The Victorian Period,English 122,1,"Lavery,Jos",The History of Mary Prince
Fall 2013,The 20th-Century Novel,English 125D,1,"Loewinsohn,Ron",Nightwood
Fall 2013,The 20th-Century Novel,English 125D,1,"Loewinsohn,Ron",Junky
Fall 2013,The 20th-Century Novel,English 125D,1,"Loewinsohn,Ron",Naked Lunch
Fall 2013,The 20th-Century Novel,English 125D,1,"Loewinsohn,Ron",Invisible Man
Fall 2013,The 20th-Century Novel,English 125D,1,"Loewinsohn,Ron",Light in August
Fall 2013,The 20th-Century Novel,English 125D,1,"Loewinsohn,Ron",The Sun Also Rises
Fall 2013,The 20th-Century Novel,English 125D,1,"Loewinsohn,Ron",The Woman Warrior
Fall 2013,The 20th-Century Novel,English 125D,1,"Loewinsohn,Ron",Their Eyes Were Watching God
Fall 2013,The 20th-Century Novel,English 125D,1,"Loewinsohn,Ron",The Crying of Lot 49
Fall 2013,The Contemporary Novel,English 125E,1,"Gordon,Zachary",The New York Trilogy
Fall 2013,The Contemporary Novel,English 125E,1,"Gordon,Zachary",If on a winter's night a traveler
Fall 2013,The Contemporary Novel,English 125E,1,"Gordon,Zachary",In Cold Blood
Fall 2013,The Contemporary Novel,English 125E,1,"Gordon,Zachary",White Noise
Fall 2013,The Contemporary Novel,English 125E,1,"Gordon,Zachary",Dispatches
Fall 2013,The Contemporary Novel,English 125E,1,"Gordon,Zachary",Jazz
Fall 2013,The Contemporary Novel,English 125E,1,"Gordon,Zachary",The Crying of Lot 49
Fall 2013,American Literature:  1800-1865,English 130B,1,"Breitwieser,Mitchell",Narrative of the LIfe of Frederick Douglass
Fall 2013,American Literature:  1800-1865,English 130B,1,"Breitwieser,Mitchell",Nature and Selected Essays
Fall 2013,American Literature:  1800-1865,English 130B,1,"Breitwieser,Mitchell",The Scarlet Letter
Fall 2013,American Literature:  1800-1865,English 130B,1,"Breitwieser,Mitchell",Moby-Dick
Fall 2013,American Literature:  1800-1865,English 130B,1,"Breitwieser,Mitchell",Walden and Civil Disobedience
Fall 2013,American Literature:  1800-1865,English 130B,1,"Breitwieser,Mitchell",Leaves of Grass: The First (1855) Edition
Fall 2013,American Novel,English 132,1,"Gordon,Zachary",White Noise
Fall 2013,American Novel,English 132,1,"Gordon,Zachary","Absalom, Absalom!"
Fall 2013,American Novel,English 132,1,"Gordon,Zachary",The Great Gatsby
Fall 2013,American Novel,English 132,1,"Gordon,Zachary",Their Eyes Were Watching God
Fall 2013,American Novel,English 132,1,"Gordon,Zachary",The Portrait of a Lady
Fall 2013,American Novel,English 132,1,"Gordon,Zachary",Jazz
Fall 2013,American Novel,English 132,1,"Gordon,Zachary",The Crying of Lot 49
Fall 2013,American Novel,English 132,1,"Gordon,Zachary",Miss Lonelyhearts and the Day of the Locust
Fall 2013,Topics in Chicana/o Literature and Culture:  Gender and Class,English 137T,1,"Gonzalez,Marcial",Borderlands/la frontera
Fall 2013,Topics in Chicana/o Literature and Culture:  Gender and Class,English 137T,1,"Gonzalez,Marcial",A Glass of Water
Fall 2013,Topics in Chicana/o Literature and Culture:  Gender and Class,English 137T,1,"Gonzalez,Marcial",The Guardians
Fall 2013,Topics in Chicana/o Literature and Culture:  Gender and Class,English 137T,1,"Gonzalez,Marcial",Face
Fall 2013,Topics in Chicana/o Literature and Culture:  Gender and Class,English 137T,1,"Gonzalez,Marcial",The People of Paper
Fall 2013,Topics in Chicana/o Literature and Culture:  Gender and Class,English 137T,1,"Gonzalez,Marcial",Diary of an Undocumented Immigrant
Fall 2013,Topics in Chicana/o Literature and Culture:  Gender and Class,English 137T,1,"Gonzalez,Marcial",Barefoot Heart: Stories of a Migrant Child
Fall 2013,Topics in Chicana/o Literature and Culture:  Gender and Class,English 137T,1,"Gonzalez,Marcial",What Night Brings
Fall 2013,Topics in Chicana/o Literature and Culture:  Gender and Class,English 137T,1,"Gonzalez,Marcial",The Devil's Highway
Fall 2013,"Modes of Writing (Exposition, Fiction, Verse, etc.):  Race, Creative Writing, and Difference",English 141,1,"Giscombe,Cecil",Running in the Family
Fall 2013,"Modes of Writing (Exposition, Fiction, Verse, etc.):  Race, Creative Writing, and Difference",English 141,1,"Giscombe,Cecil",Covering
Fall 2013,"Prose Nonfiction:  Traveling, Thinking, Writing",English 143N,1,"Giscombe,Cecil",Backroads to Far Towns
Fall 2013,"Prose Nonfiction:  Traveling, Thinking, Writing",English 143N,1,"Giscombe,Cecil",Heart of Darkness
Fall 2013,"Prose Nonfiction:  Traveling, Thinking, Writing",English 143N,1,"Giscombe,Cecil",Event Factory
Fall 2013,"Prose Nonfiction:  Traveling, Thinking, Writing",English 143N,1,"Giscombe,Cecil",Mississippi Solo
Fall 2013,"Prose Nonfiction:  Traveling, Thinking, Writing",English 143N,1,"Giscombe,Cecil",Boomer Railroad Memoirs
Fall 2013,Women Writers:  Early American Women Writers,English 152,1,"Donegan,Kathleen",Journeys in New Worlds
Fall 2013,Women Writers:  Early American Women Writers,English 152,1,"Donegan,Kathleen",First Generations: Women in Colonial America
Fall 2013,Women Writers:  Early American Women Writers,English 152,1,"Donegan,Kathleen",The Coquette
Fall 2013,Women Writers:  Early American Women Writers,English 152,1,"Donegan,Kathleen",The History of Mary Prince
Fall 2013,Women Writers:  Early American Women Writers,English 152,1,"Donegan,Kathleen",Charlotte Temple
Fall 2013,Women Writers:  Early American Women Writers,English 152,1,"Donegan,Kathleen",Hope Leslie
Fall 2013,Special Topics:  Modern Poetry,English 165,1,"Campion,John","The Norton Anthology of Modern and Contemporary Poetry, 3rd Ed. (2 Volumes, paperback)"
Fall 2013,Special Topics:  Engaging the Play--Being the Player,English 166,2,"Gotanda,Philip",The Aliens
Fall 2013,Special Topics:  Engaging the Play--Being the Player,English 166,2,"Gotanda,Philip",Anna in the Tropics
Fall 2013,Special Topics:  Engaging the Play--Being the Player,English 166,2,"Gotanda,Philip",No More Cherry Blossoms
Fall 2013,Special Topics:  Engaging the Play--Being the Player,English 166,2,"Gotanda,Philip",Yellow Face
Fall 2013,Special Topics:  Engaging the Play--Being the Player,English 166,2,"Gotanda,Philip",Osage County
Fall 2013,Special Topics:  Engaging the Play--Being the Player,English 166,2,"Gotanda,Philip",TopdogUnderdog
Fall 2013,Special Topics:  Engaging the Play--Being the Player,English 166,2,"Gotanda,Philip",In the Next Room or the Vibrator Play
Fall 2013,Special Topics:  Engaging the Play--Being the Player,English 166,2,"Gotanda,Philip",One Flea Spare
Fall 2013,Special Topics:  Engaging the Play--Being the Player,English 166,2,"Gotanda,Philip",Joe Turner's Come and Gone
Fall 2013,Special Topics:  Literature and Science from the Romantics to the Present,English 166,1,"Savarese,John",The Marriage of Heaven and Hell
Fall 2013,Special Topics:  Literature and Science from the Romantics to the Present,English 166,1,"Savarese,John",Do Androids Dream of Electric Sheep?
Fall 2013,Special Topics:  Literature and Science from the Romantics to the Present,English 166,1,"Savarese,John",Neuromancer
Fall 2013,Special Topics:  Literature and Science from the Romantics to the Present,English 166,1,"Savarese,John",Literature and Science in the Nineteenth Century
Fall 2013,Special Topics:  Literature and Science from the Romantics to the Present,English 166,1,"Savarese,John",Frankenstein
Fall 2013,Special Topics:  Literature and Science from the Romantics to the Present,English 166,1,"Savarese,John",The Time Machine
Fall 2013,Special Topics in American Cultures:  Race and Revision in Early America,English 166AC,1,"Donegan,Kathleen","Clotel, or the Presidentâ€™s Daughter"
Fall 2013,Special Topics in American Cultures:  Race and Revision in Early America,English 166AC,1,"Donegan,Kathleen",A Tempest
Fall 2013,Special Topics in American Cultures:  Race and Revision in Early America,English 166AC,1,"Donegan,Kathleen",Notes on the State of Virginia
Fall 2013,Special Topics in American Cultures:  Race and Revision in Early America,English 166AC,1,"Donegan,Kathleen",A Mercy
Fall 2013,Special Topics in American Cultures:  Race and Revision in Early America,English 166AC,1,"Donegan,Kathleen",The Tempest: A Case Study
Fall 2013,Literature and Disability,English 175,1,"Kleege,Georgina",Regeneration
Fall 2013,Literature and Disability,English 175,1,"Kleege,Georgina",Geek Love
Fall 2013,Literature and Disability,English 175,1,"Kleege,Georgina",Call Me Ahab
Fall 2013,Literature and Disability,English 175,1,"Kleege,Georgina",Molly Sweeney
Fall 2013,Literature and Disability,English 175,1,"Kleege,Georgina",Beyond Victims and Villains
Fall 2013,Literature and Disability,English 175,1,"Kleege,Georgina",Children of a Lesser God
Fall 2013,Literature and Disability,English 175,1,"Kleege,Georgina",Richard III
Fall 2013,"Autobiography:  American Autobiography: Race, Gender, Culture",English 180A,1,"Padilla,Genaro",Autobiography of a Brown Buffalo
Fall 2013,"Autobiography:  American Autobiography: Race, Gender, Culture",English 180A,1,"Padilla,Genaro",Narrative of the Life of Frederick Douglass
Fall 2013,"Autobiography:  American Autobiography: Race, Gender, Culture",English 180A,1,"Padilla,Genaro",The Souls of Black Folk
Fall 2013,"Autobiography:  American Autobiography: Race, Gender, Culture",English 180A,1,"Padilla,Genaro",Funny in Farsi
Fall 2013,"Autobiography:  American Autobiography: Race, Gender, Culture",English 180A,1,"Padilla,Genaro",The Autobiography of Benjamin Franklin
Fall 2013,"Autobiography:  American Autobiography: Race, Gender, Culture",English 180A,1,"Padilla,Genaro",The Woman Warrior
Fall 2013,"Autobiography:  American Autobiography: Race, Gender, Culture",English 180A,1,"Padilla,Genaro",The Way to Rainy Mountain
Fall 2013,"Autobiography:  American Autobiography: Race, Gender, Culture",English 180A,1,"Padilla,Genaro",Walden
Fall 2013,"Autobiography:  American Autobiography: Race, Gender, Culture",English 180A,1,"Padilla,Genaro",Song of Myself
Fall 2013,"Autobiography:  American Autobiography: Race, Gender, Culture",English 180A,1,"Padilla,Genaro",When I Was a Slave: Memoirs from the Slave Narrative Collection
Fall 2013,The Novel:  The American Novel Since 1900,English 180N,1,"Serpell,C.",The Wonderful Wizard of Oz
Fall 2013,The Novel:  The American Novel Since 1900,English 180N,1,"Serpell,C.",The Sound and the Fury
Fall 2013,The Novel:  The American Novel Since 1900,English 180N,1,"Serpell,C.",The Great Gatsby
Fall 2013,The Novel:  The American Novel Since 1900,English 180N,1,"Serpell,C.",The Autobiography of an Ex-Coloured Man
Fall 2013,The Novel:  The American Novel Since 1900,English 180N,1,"Serpell,C.",Beloved
Fall 2013,The Novel:  The American Novel Since 1900,English 180N,1,"Serpell,C.",Lolita
Fall 2013,The Novel:  The American Novel Since 1900,English 180N,1,"Serpell,C.",The Crying of Lot 49
Fall 2013,The Novel:  The American Novel Since 1900,English 180N,1,"Serpell,C.",The House of Mirth
Fall 2013,Research Seminar:  Victorian Sensations,English 190,1,"Knox,Marisa",Lady Audley's Secret
Fall 2013,Research Seminar:  Victorian Sensations,English 190,1,"Knox,Marisa",The Woman in White
Fall 2013,Research Seminar:  Victorian Sensations,English 190,1,"Knox,Marisa",Adam Bede
Fall 2013,Research Seminar:  Victorian Sensations,English 190,1,"Knox,Marisa",The Picture of Dorian Gray
Fall 2013,Research Seminar:  The Urban Postcolonial,English 190,6,"Ellis,Nadia",Love and Longing in Bombay
Fall 2013,Research Seminar:  The Urban Postcolonial,English 190,6,"Ellis,Nadia",Kingston Noir
Fall 2013,Research Seminar:  The Urban Postcolonial,English 190,6,"Ellis,Nadia",Open City
Fall 2013,Research Seminar:  The Urban Postcolonial,English 190,6,"Ellis,Nadia",Harlem is Nowhere
Fall 2013,Research Seminar:  The Urban Postcolonial,English 190,6,"Ellis,Nadia",White Teeth
Fall 2013,Research Seminar:  Suspicious Mind,English 190,8,"Best,Stephen",The Blithesdale Romance
Fall 2013,Research Seminar:  Suspicious Mind,English 190,8,"Best,Stephen",The Turn of the Screw
Fall 2013,Research Seminar:  Suspicious Mind,English 190,8,"Best,Stephen",The Purloined Letter
Fall 2013,Research Seminar:  Words and Images: The Intellectual Marketplace of Antebellum America,English 190,9,"McQuade,Donald","The Life of P.T. Barnum, Written by Himself"
Fall 2013,Research Seminar:  Words and Images: The Intellectual Marketplace of Antebellum America,English 190,9,"McQuade,Donald",The Autobiography of Benjamin Franklin with Related Documents
Fall 2013,Research Seminar:  The Politics and Aesthetics of Participation,English 190,11,"Bernes,Jasper",The Human Condition
Fall 2013,Research Seminar:  The Politics and Aesthetics of Participation,English 190,11,"Bernes,Jasper",The Pleasure of the Text
Fall 2013,Research Seminar:  The Politics and Aesthetics of Participation,English 190,11,"Bernes,Jasper",The Caucausian Chalk Circle
Fall 2013,Research Seminar:  The Politics and Aesthetics of Participation,English 190,11,"Bernes,Jasper",The Society of the Spectacle
Fall 2013,Research Seminar:  The Politics and Aesthetics of Participation,English 190,11,"Bernes,Jasper",Pedagogy of the Oppressed
Fall 2013,Research Seminar:  Metaphysical Poets from Donne to Vaughan,English 190,12,"Marno,David",Metaphysical Poetry
Fall 2013,Research Seminar:  Studies in Children's Literature,English 190,15,"Browning,Catherine","Are You There, God? It's Me, Margaret"
Fall 2013,Research Seminar:  Studies in Children's Literature,English 190,15,"Browning,Catherine",Annotated Alice
Fall 2013,Research Seminar:  Studies in Children's Literature,English 190,15,"Browning,Catherine",Diary of a Young Girl
Fall 2013,Research Seminar:  Studies in Children's Literature,English 190,15,"Browning,Catherine",Golden Compass
Fall 2013,Research Seminar:  Studies in Children's Literature,English 190,15,"Browning,Catherine",Where the Wild Things Are
Fall 2013,Research Seminar:  Studies in Children's Literature,English 190,15,"Browning,Catherine",Adventures of Huckleberry Finn
Fall 2013,Research Seminar:  Studies in Children's Literature,English 190,15,"Browning,Catherine",Little House on the Prairie
Fall 2013,Research Seminar:  Studies in Children's Literature,English 190,15,"Browning,Catherine",Norton Anthology of Children's Literature
Fall 2013,Research Seminar:  Film Noir,English 190,16,"Bader,Julia",Women in Fim Noir
Fall 2013,Research Seminar:  Film Noir,English 190,16,"Bader,Julia",Mean Streets and Raging Bulls
Fall 2013,Research Seminar:  Film Noir,English 190,16,"Bader,Julia",Film Noir Readfer 4
Fall 2013,Research Seminar:  Film Noir,English 190,16,"Bader,Julia",Voices in the Dark
Fall 2013,Research Seminar:  Utopian and Dystopian Literature,English 190,17,"Starr,George",The Handmaid's Tale
Fall 2013,Research Seminar:  Utopian and Dystopian Literature,English 190,17,"Starr,George",Looking Backward 2000-1887
Fall 2013,Research Seminar:  Utopian and Dystopian Literature,English 190,17,"Starr,George",Do Androids Dream of Electric Sheep?
Fall 2013,Research Seminar:  Utopian and Dystopian Literature,English 190,17,"Starr,George",Herland
Fall 2013,Research Seminar:  Utopian and Dystopian Literature,English 190,17,"Starr,George",Brave New World
Fall 2013,Research Seminar:  Utopian and Dystopian Literature,English 190,17,"Starr,George",Utopia
Fall 2013,Research Seminar:  Utopian and Dystopian Literature,English 190,17,"Starr,George",News from Nowhere
Fall 2013,Research Seminar:  Utopian and Dystopian Literature,English 190,17,"Starr,George",1984
Fall 2013,Research Seminar:  Utopian and Dystopian Literature,English 190,17,"Starr,George",Three Prophetic Novels
Fall 2013,Research Seminar:  Utopian and Dystopian Literature,English 190,17,"Starr,George",We
Fall 2013,Honors Course,English H195A,1,"Serpell,C.",S/Z
Fall 2013,Honors Course,English H195A,2,"Langan,Celeste",S/Z
Fall 2013,Honors Course,English H195A,2,"Langan,Celeste",The Uses of Literature
Fall 2013,Honors Course,English H195A,2,"Langan,Celeste",Purloined Poe
Fall 2013,Graduate Readings:  Post-9/11 Fiction,English 203,1,"Snyder,Katherine",Open City
Fall 2013,Graduate Readings:  Post-9/11 Fiction,English 203,1,"Snyder,Katherine",Specimen Days
Fall 2013,Graduate Readings:  Post-9/11 Fiction,English 203,1,"Snyder,Katherine",Falling Man
Fall 2013,Graduate Readings:  Post-9/11 Fiction,English 203,1,"Snyder,Katherine",Pattern Recognition
Fall 2013,Graduate Readings:  Post-9/11 Fiction,English 203,1,"Snyder,Katherine",Once in a Promised Land
Fall 2013,Graduate Readings:  Post-9/11 Fiction,English 203,1,"Snyder,Katherine",The Reluctant Terrorist
Fall 2013,Graduate Readings:  Post-9/11 Fiction,English 203,1,"Snyder,Katherine",Remainder
Fall 2013,Graduate Readings:  Post-9/11 Fiction,English 203,1,"Snyder,Katherine",Saturday
Fall 2013,Graduate Readings:  Post-9/11 Fiction,English 203,1,"Snyder,Katherine",A Gate at the Stairs
Fall 2013,Graduate Readings:  Post-9/11 Fiction,English 203,1,"Snyder,Katherine",Netherland
Fall 2013,Graduate Readings:  Post-9/11 Fiction,English 203,1,"Snyder,Katherine",The Submission
Fall 2013,Graduate Readings:  Post-9/11 Fiction,English 203,1,"Snyder,Katherine",Zone One
Fall 2013,Graduate Readings:  Modernism and Film,English 203,2,"Goble,Mark",Let Us Now Praise Famous Men
Fall 2013,Graduate Readings:  Modernism and Film,English 203,2,"Goble,Mark",Manhattan Transfer
Fall 2013,Graduate Readings:  Modernism and Film,English 203,2,"Goble,Mark",Zeroville
Fall 2013,Graduate Readings:  Modernism and Film,English 203,2,"Goble,Mark",Sanctuary
Fall 2013,Graduate Readings:  Modernism and Film,English 203,2,"Goble,Mark",Tender Is the Night
Fall 2013,Graduate Readings:  Modernism and Film,English 203,2,"Goble,Mark",Pattern Recognition
Fall 2013,Graduate Readings:  Modernism and Film,English 203,2,"Goble,Mark",Gentlemen Prefer Blondes and But Gentlemen Marry Brunettes
Fall 2013,Graduate Readings:  Modernism and Film,English 203,2,"Goble,Mark",Miss Lonelyhearts and the Day of the Locust
Fall 2013,Graduate Readings:  Modernism and Film,English 203,2,"Goble,Mark",To the Lighthouse
Fall 2013,Old English,English 205A,1,"Thornbury,Emily","Introduction to Old English, 3rd ed."
Fall 2013,Old English,English 205A,1,"Thornbury,Emily",Old English Literature: Critical Essays
Fall 2013,Graduate Proseminar:  The Later-Eighteenth Century,English 246F,1,"Goodman,Kevis",A Philosophical Enquiry into the Origin of Our Ideas of the Sublime and Beautiful
Fall 2013,Graduate Proseminar:  The Later-Eighteenth Century,English 246F,1,"Goodman,Kevis",Reflections on the Revolution in France
Fall 2013,Graduate Proseminar:  The Later-Eighteenth Century,English 246F,1,"Goodman,Kevis","Evelina: Or, the History of a Young Lady's Entrance into the World"
Fall 2013,Graduate Proseminar:  The Later-Eighteenth Century,English 246F,1,"Goodman,Kevis",Samuel Johnson: Selected Poetry and Prose
Fall 2013,Graduate Proseminar:  The Later-Eighteenth Century,English 246F,1,"Goodman,Kevis",Journey to the Western Islands of Scotland and Journal of a Tour of the Hebrides
Fall 2013,Graduate Proseminar:  The Later-Eighteenth Century,English 246F,1,"Goodman,Kevis",Theory of Moral Sentiments
Fall 2013,Graduate Proseminar:  The Later-Eighteenth Century,English 246F,1,"Goodman,Kevis",A Sentimental Journey
Fall 2013,Graduate Proseminar:  The Later-Eighteenth Century,English 246F,1,"Goodman,Kevis",The Castle of Otranto
Fall 2013,Graduate Proseminar:  The Later-Eighteenth Century,English 246F,1,"Goodman,Kevis","Letters, Written in France"
Fall 2013,Graduate Proseminar:  The Later-Eighteenth Century,English 246F,1,"Goodman,Kevis",Keywords: A Vocabulary of Culture and Society
Fall 2013,Graduate Proseminar:  The Later-Eighteenth Century,English 246F,1,"Goodman,Kevis",Lyrical Ballads: 1798 and 1800
Fall 2013,Research Seminar:  Critical and Peripheral Realisms,English 250,1,"Lye,Colleen",White Tiger
Fall 2013,Research Seminar:  Critical and Peripheral Realisms,English 250,1,"Lye,Colleen",Aesthetics and Politics
Fall 2013,Research Seminar:  Critical and Peripheral Realisms,English 250,1,"Lye,Colleen",The Political Unconscious
Fall 2013,Research Seminar:  Critical and Peripheral Realisms,English 250,1,"Lye,Colleen",The Historical Novel
Fall 2013,Research Seminar:  Critical and Peripheral Realisms,English 250,1,"Lye,Colleen",Home
Fall 2013,Research Seminar:  Critical and Peripheral Realisms,English 250,1,"Lye,Colleen",Personal Days
Fall 2013,Research Seminar:  Critical and Peripheral Realisms,English 250,1,"Lye,Colleen",A Master on the Periphery of Capitalism
Fall 2013,Research Seminar:  Sensory Aesthetics in Late Medieval and Early Renaissance Poetry and Drama,English 250,2,"Nolan,Maura",The Riverside Chaucer
Fall 2013,Research Seminar:  Sensory Aesthetics in Late Medieval and Early Renaissance Poetry and Drama,English 250,2,"Nolan,Maura",Art and Beauty in the Middle Ages
Fall 2013,Research Seminar:  Sensory Aesthetics in Late Medieval and Early Renaissance Poetry and Drama,English 250,2,"Nolan,Maura",The French Balades
Fall 2013,Research Seminar:  Sensory Aesthetics in Late Medieval and Early Renaissance Poetry and Drama,English 250,2,"Nolan,Maura",My Compleinte and Other Poems
Fall 2013,Research Seminar:  Sensory Aesthetics in Late Medieval and Early Renaissance Poetry and Drama,English 250,2,"Nolan,Maura",Tottel's Miscellany
Fall 2013,Research Seminar:  Sensory Aesthetics in Late Medieval and Early Renaissance Poetry and Drama,English 250,2,"Nolan,Maura",Mummings and Entertainments
Fall 2013,Research Seminar:  Sensory Aesthetics in Late Medieval and Early Renaissance Poetry and Drama,English 250,2,"Nolan,Maura",Edmund Spenser's Poetry
Fall 2013,Research Seminar:  Sensory Aesthetics in Late Medieval and Early Renaissance Poetry and Drama,English 250,2,"Nolan,Maura",Complete Poems
Fall 2013,Research Seminar:  The Romantic Novel and the History of Man,English 250,3,"Duncan,Ian",Wilhelm Meister's Apprenticeship
Fall 2013,Research Seminar:  The Romantic Novel and the History of Man,English 250,3,"Duncan,Ian",Notre Dame de Paris
Fall 2013,Research Seminar:  The Romantic Novel and the History of Man,English 250,3,"Duncan,Ian",Discourse on the Origin of Inequality
Fall 2013,Research Seminar:  The Romantic Novel and the History of Man,English 250,3,"Duncan,Ian",Ivanhoe
Fall 2013,Research Seminar:  The Romantic Novel and the History of Man,English 250,3,"Duncan,Ian",Waverley
Fall 2013,Research Seminar:  The Romantic Novel and the History of Man,English 250,3,"Duncan,Ian",Frankenstein (1818)
Fall 2013,Research Seminar:  The Romantic Novel and the History of Man,English 250,3,"Duncan,Ian","Corinne, or Italy"
Fall 2013,Field Studies in Tutoring Writing,English 310,1,StaffTime:,The Practical Tutor
Spring 2014,Reading & Composition:  That Way Madness Lies,English R1A,1,"Kelly,Tyleen",Alice's Adventures in Wonderland and Through the Looking-Glass
Spring 2014,Reading & Composition:  That Way Madness Lies,English R1A,1,"Kelly,Tyleen","Rules for Writers, 7th ed."
Spring 2014,Reading & Composition:  That Way Madness Lies,English R1A,1,"Kelly,Tyleen",The Private Memoirs and Confessions of a Justified Sinner
Spring 2014,Reading & Composition:  That Way Madness Lies,English R1A,1,"Kelly,Tyleen",King Lear
Spring 2014,"Reading & Composition:   The Afterworlds of the American Revolution, 1776-1819",English R1A,2,"Trocchio,Rachel",The Narrative of Colonel of Ethan Allen
Spring 2014,"Reading & Composition:   The Afterworlds of the American Revolution, 1776-1819",English R1A,2,"Trocchio,Rachel",Edgar Huntly
Spring 2014,"Reading & Composition:   The Afterworlds of the American Revolution, 1776-1819",English R1A,2,"Trocchio,Rachel",Wieland
Spring 2014,"Reading & Composition:   The Afterworlds of the American Revolution, 1776-1819",English R1A,2,"Trocchio,Rachel",Charlotte Temple
Spring 2014,"Reading & Composition:   The Afterworlds of the American Revolution, 1776-1819",English R1A,2,"Trocchio,Rachel",Letters from an American Farmer
Spring 2014,Reading & Composition:  The Matter of Troy,English R1A,4,"Hobson,Jacob",Troilus and Criseyde
Spring 2014,Reading & Composition:  The Matter of Troy,English R1A,4,"Hobson,Jacob",The Iliad
Spring 2014,Reading & Composition:  The Matter of Troy,English R1A,4,"Hobson,Jacob",Troilus and Cressida
Spring 2014,Reading & Composition:  The Matter of Troy,English R1A,4,"Hobson,Jacob",The Aeneid
Spring 2014,Reading & Composition:  From Nature Writing to Ecopoetics,English R1A,5,"Emerson,Maude",Pilgrim at Tinker Creek
Spring 2014,Reading & Composition:  From Nature Writing to Ecopoetics,English R1A,5,"Emerson,Maude",Urban Tumbleweed: Notes from a Tanka Diary
Spring 2014,Reading & Composition:  From Nature Writing to Ecopoetics,English R1A,5,"Emerson,Maude",Walden and Civil Disobedience
Spring 2014,Reading & Composition:  Life on the Inside and Outside,English R1A,6,"Alexander,Edward",Madame Bovary
Spring 2014,Reading & Composition:  Life on the Inside and Outside,English R1A,6,"Alexander,Edward",The Turn of the Screw
Spring 2014,Reading & Composition:  Life on the Inside and Outside,English R1A,6,"Alexander,Edward",A Midsummer Night's Dream
Spring 2014,Reading & Composition:  Life on the Inside and Outside,English R1A,6,"Alexander,Edward",Mrs. Dalloway
Spring 2014,Reading & Composition:  Life on the Inside and Outside,English R1A,6,"Alexander,Edward",The Major Works
Spring 2014,Reading & Composition:  Sympathy and the Problem of Identification,English R1A,7,"Ding,Katherine",Northanger Abbey
Spring 2014,Reading & Composition:  Sympathy and the Problem of Identification,English R1A,7,"Ding,Katherine",Foe
Spring 2014,Reading & Composition:  Sympathy and the Problem of Identification,English R1A,7,"Ding,Katherine",Fox Bunny Funny
Spring 2014,Reading & Composition:  Sympathy and the Problem of Identification,English R1A,7,"Ding,Katherine",Never Let Me Go
Spring 2014,Reading & Composition:  Sympathy and the Problem of Identification,English R1A,7,"Ding,Katherine",A Midsummer Night's Dream
Spring 2014,Reading & Composition:  Sympathy and the Problem of Identification,English R1A,7,"Ding,Katherine",Frankenstein
Spring 2014,Reading & Composition:  Sympathy and the Problem of Identification,English R1A,7,"Ding,Katherine",The Elements of Style
